"date","state","city","place_type","confirmed","deaths","is_last","estimated_population_2019","city_ibge_code","confirmed_per_100k_inhabitants","death_rate"
2020-03-27,"TO","","state",9,0,"False",1572866,"17",0.5722,0
2020-03-27,"MA","","state",13,0,"False",7075181,"21",0.18374,0
2020-03-27,"PI","","state",10,1,"False",3273227,"22",0.30551,0.1
2020-03-27,"CE","","state",282,3,"False",9132078,"23",3.08802,0.0106
2020-03-27,"RN","","state",28,0,"False",3506853,"24",0.79844,0
2020-03-27,"PB","","state",10,0,"False",4018127,"25",0.24887,0
2020-03-27,"PE","","state",57,4,"False",9557071,"26",0.59642,0.0702
2020-03-27,"AL","","state",12,0,"False",3337357,"27",0.35957,0
2020-03-27,"SE","","state",16,0,"False",2298696,"28",0.69605,0
2020-03-27,"BA","","state",123,0,"False",14873064,"29",0.827,0
2020-03-27,"MG","","state",189,0,"False",21168791,"31",0.89282,0
2020-03-27,"ES","","state",54,0,"False",4018650,"32",1.34373,0
2020-03-27,"RJ","","state",493,10,"False",17264943,"33",2.8555,0.0203
2020-03-27,"SP","","state",1223,68,"False",45919049,"35",2.66338,0.0556
2020-03-27,"PR","","state",125,2,"False",11433957,"41",1.09323,0.016
2020-03-27,"SC","","state",163,1,"False",7164788,"42",2.27501,0.0061
2020-03-27,"RS","","state",197,2,"False",11377239,"43",1.73153,0.0102
2020-03-27,"MS","","state",28,0,"False",2778986,"50",1.00756,0
2020-03-27,"MT","","state",11,0,"False",3484466,"51",0.31569,0
2020-03-27,"GO","","state",49,1,"False",7018354,"52",0.69817,0.0204
2020-03-27,"DF","","state",241,0,"False",3015268,"53",7.99266,0
2020-03-28,"RO","","state",6,0,"False",1777225,"11",0.3376,0
2020-03-28,"AC","","state",25,0,"False",881935,"12",2.83468,0
2020-03-28,"AM","","state",111,1,"False",4144597,"13",2.67819,0.009
2020-03-28,"RR","","state",16,0,"False",605761,"14",2.64131,0
2020-03-28,"PA","","state",18,0,"False",8602865,"15",0.20923,0
2020-03-28,"AP","","state",4,0,"False",845731,"16",0.47296,0
2020-03-28,"TO","","state",9,0,"False",1572866,"17",0.5722,0
2020-03-28,"MA","","state",15,0,"False",7075181,"21",0.21201,0
2020-03-28,"PI","","state",11,1,"False",3273227,"22",0.33606,0.0909
2020-03-28,"CE","","state",322,4,"False",9132078,"23",3.52603,0.0124
2020-03-28,"RN","","state",68,1,"False",3506853,"24",1.93906,0.0147
2020-03-28,"PB","","state",14,0,"False",4018127,"25",0.34842,0
2020-03-28,"PE","","state",68,5,"False",9557071,"26",0.71152,0.0735
2020-03-28,"AL","","state",14,0,"False",3337357,"27",0.41949,0
2020-03-28,NA,NA,NA,16,0,NA,NA,"28",0.69605,0
2020-03-28,"BA","","state",127,0,"False",14873064,"29",0.85389,0
2020-03-28,"MG","","state",205,0,"False",21168791,"31",0.96841,0
2020-03-28,"ES","","state",61,0,"False",4018650,"32",1.51792,0
2020-03-28,"RJ","","state",558,13,"False",17264943,"33",3.23198,0.0233
2020-03-28,"SP","","state",1406,84,"False",45919049,"35",3.06191,0.0597
2020-03-28,"PR","","state",137,2,"False",11433957,"41",1.19819,0.0146
2020-03-28,"SC","","state",184,1,"False",7164788,"42",2.56812,0.0054
2020-03-28,"RS","","state",200,2,"False",11377239,"43",1.7579,0.01
2020-03-28,"MS","","state",31,0,"False",2778986,"50",1.11551,0
2020-03-28,NA,NA,NA,11,0,NA,NA,"51",0.31569,0
2020-03-28,"GO","","state",56,1,"False",7018354,"52",0.79791,0.0179
2020-03-28,"DF","","state",260,0,"False",3015268,"53",8.62278,0
2020-03-29,"RO","","state",6,0,"False",1777225,"11",0.3376,0
2020-03-29,"AC","","state",34,0,"False",881935,"12",3.85516,0
2020-03-29,"AM","","state",140,1,"False",4144597,"13",3.37789,0.0071
2020-03-29,"RR","","state",16,0,"False",605761,"14",2.64131,0
2020-03-29,"PA","","state",20,0,"False",8602865,"15",0.23248,0
2020-03-29,"AP","","state",8,0,"False",845731,"16",0.94593,0
2020-03-29,"TO","","state",10,0,"False",1572866,"17",0.63578,0
2020-03-29,"MA","","state",21,1,"False",7075181,"21",0.29681,0.0476
2020-03-29,NA,NA,NA,11,1,NA,NA,"22",0.33606,0.0909
2020-03-29,"CE","","state",359,5,"False",9132078,"23",3.9312,0.0139
2020-03-29,NA,NA,NA,68,1,NA,NA,"24",1.93906,0.0147
2020-03-29,"PB","","state",14,0,"False",4018127,"25",0.34842,0
2020-03-29,"PE","","state",73,5,"False",9557071,"26",0.76383,0.0685
2020-03-29,"AL","","state",17,0,"False",3337357,"27",0.50939,0
2020-03-29,NA,NA,NA,16,0,NA,NA,"28",0.69605,0
2020-03-29,"BA","","state",156,1,"False",14873064,"29",1.04888,0.0064
2020-03-29,"MG","","state",231,0,"False",21168791,"31",1.09123,0
2020-03-29,"ES","","state",72,0,"False",4018650,"32",1.79165,0
2020-03-29,"RJ","","state",600,17,"False",17264943,"33",3.47525,0.0283
2020-03-29,"SP","","state",1451,98,"False",45919049,"35",3.15991,0.0675
2020-03-29,"PR","","state",152,2,"False",11433957,"41",1.32937,0.0132
2020-03-29,"SC","","state",197,1,"False",7164788,"42",2.74956,0.0051
2020-03-29,"RS","","state",230,2,"False",11377239,"43",2.02158,0.0087
2020-03-29,"MS","","state",36,0,"False",2778986,"50",1.29544,0
2020-03-29,NA,NA,NA,11,0,NA,NA,"51",0.31569,0
2020-03-29,"GO","","state",56,1,"False",7018354,"52",0.79791,0.0179
2020-03-29,"DF","","state",298,1,"False",3015268,"53",9.88304,0.0034
2020-03-30,"RO","","state",8,1,"True",1777225,"11",0.45014,0.125
2020-03-30,"AC","","state",41,0,"False",881935,"12",4.64887,0
2020-03-30,"AM","","state",151,1,"True",4144597,"13",3.6433,0.0066
2020-03-30,"RR","","state",16,0,"False",605761,"14",2.64131,0
2020-03-30,"PA","","state",26,0,"False",8602865,"15",0.30222,0
2020-03-30,"AP","","state",8,0,"False",845731,"16",0.94593,0
2020-03-30,"TO","","state",11,0,"True",1572866,"17",0.69936,0
2020-03-30,"MA","","state",30,1,"True",7075181,"21",0.42402,0.0333
2020-03-30,"PI","","state",18,4,"False",3273227,"22",0.54992,0.2222
2020-03-30,"CE","","state",382,5,"True",9132078,"23",4.18306,0.0131
2020-03-30,"RN","","state",77,1,"True",3506853,"24",2.1957,0.013
2020-03-30,"PB","","state",17,0,"False",4018127,"25",0.42308,0
2020-03-30,"PE","","state",77,6,"False",9557071,"26",0.80569,0.0779
2020-03-30,"AL","","state",17,0,"False",3337357,"27",0.50939,0
2020-03-30,"SE","","state",18,0,"False",2298696,"28",0.78305,0
2020-03-30,"BA","","state",176,2,"False",14873064,"29",1.18335,0.0114
2020-03-30,"MG","","state",261,1,"False",21168791,"31",1.23295,0.0038
2020-03-30,"ES","","state",85,0,"True",4018650,"32",2.11514,0
2020-03-30,"RJ","","state",657,18,"True",17264943,"33",3.8054,0.0274
2020-03-30,"SP","","state",1517,113,"False",45919049,"35",3.30364,0.0745
2020-03-30,"PR","","state",160,3,"False",11433957,"41",1.39934,0.0187
2020-03-30,"SC","","state",219,2,"False",7164788,"42",3.05662,0.0091
2020-03-30,"RS","","state",254,4,"False",11377239,"43",2.23253,0.0157
2020-03-30,"MS","","state",44,0,"False",2778986,"50",1.58331,0
2020-03-30,"MT","","state",18,0,"True",3484466,"51",0.51658,0
2020-03-30,"GO","","state",60,1,"False",7018354,"52",0.8549,0.0167
2020-03-30,"DF","","state",312,2,"True",3015268,"53",10.34734,0.0064
2020-03-31,NA,NA,NA,8,1,NA,NA,"11",0.45014,0.125
2020-03-31,"AC","","state",42,0,"True",881935,"12",4.76226,0
2020-03-31,NA,NA,NA,151,1,NA,NA,"13",3.6433,0.0066
2020-03-31,"RR","","state",16,0,"True",605761,"14",2.64131,0
2020-03-31,"PA","","state",34,0,"True",8602865,"15",0.39522,0
2020-03-31,"AP","","state",10,0,"True",845731,"16",1.18241,0
2020-03-31,NA,NA,NA,11,0,NA,NA,"17",0.69936,0
2020-03-31,NA,NA,NA,30,1,NA,NA,"21",0.42402,0.0333
2020-03-31,"PI","","state",18,4,"True",3273227,"22",0.54992,0.2222
2020-03-31,NA,NA,NA,382,5,NA,NA,"23",4.18306,0.0131
2020-03-31,NA,NA,NA,77,1,NA,NA,"24",2.1957,0.013
2020-03-31,"PB","","state",18,1,"True",4018127,"25",0.44797,0.0556
2020-03-31,"PE","","state",87,6,"True",9557071,"26",0.91032,0.069
2020-03-31,"AL","","state",18,1,"True",3337357,"27",0.53935,0.0556
2020-03-31,"SE","","state",19,0,"True",2298696,"28",0.82656,0
2020-03-31,"BA","","state",217,2,"True",14873064,"29",1.45901,0.0092
2020-03-31,"MG","","state",275,2,"True",21168791,"31",1.29908,0.0073
2020-03-31,NA,NA,NA,85,0,NA,NA,"32",2.11514,0
2020-03-31,NA,NA,NA,657,18,NA,NA,"33",3.8054,0.0274
2020-03-31,"SP","","state",2339,136,"True",45919049,"35",5.09375,0.0581
2020-03-31,"PR","","state",185,3,"True",11433957,"41",1.61799,0.0162
2020-03-31,"SC","","state",235,2,"True",7164788,"42",3.27993,0.0085
2020-03-31,"RS","","state",305,4,"True",11377239,"43",2.68079,0.0131
2020-03-31,"MS","","state",48,1,"True",2778986,"50",1.72725,0.0208
2020-03-31,NA,NA,NA,18,0,NA,NA,"51",0.51658,0
2020-03-31,"GO","","state",65,1,"True",7018354,"52",0.92614,0.0154
2020-03-31,NA,NA,NA,312,2,NA,NA,"53",10.34734,0.0064
