"regiao","estado","casosNovos","casosAcumulados","obitosNovos","obitosAcumulados","date"
"Sudeste","MG",27,397,2,6,2020-04-05
"Sudeste","MG",33,430,0,6,2020-04-06
"Sudeste","MG",68,498,0,6,2020-04-07
"Sudeste","MG",27,525,3,9,2020-04-08
"Sudeste","ES",0,0,0,0,2020-02-01
"Sudeste","ES",0,0,0,0,2020-02-02
"Sudeste","ES",0,0,0,0,2020-02-03
"Sudeste","ES",0,0,0,0,2020-02-04
"Sudeste","ES",0,0,0,0,2020-02-05
"Sudeste","ES",0,0,0,0,2020-02-06
"Sudeste","ES",0,0,0,0,2020-02-07
"Sudeste","ES",0,0,0,0,2020-02-08
"Sudeste","ES",0,0,0,0,2020-02-09
"Sudeste","ES",0,0,0,0,2020-02-10
"Sudeste","ES",0,0,0,0,2020-02-11
"Sudeste","ES",0,0,0,0,2020-02-12
"Sudeste","ES",0,0,0,0,2020-02-13
"Sudeste","ES",0,0,0,0,2020-02-14
"Sudeste","ES",0,0,0,0,2020-02-15
"Sudeste","ES",0,0,0,0,2020-02-16
"Sudeste","ES",0,0,0,0,2020-02-17
"Sudeste","ES",0,0,0,0,2020-02-18
"Sudeste","ES",0,0,0,0,2020-02-19
"Sudeste","ES",0,0,0,0,2020-02-20
"Sudeste","ES",0,0,0,0,2020-02-21
"Sudeste","ES",0,0,0,0,2020-02-22
"Sudeste","ES",0,0,0,0,2020-02-23
"Sudeste","ES",0,0,0,0,2020-02-24
"Sudeste","ES",0,0,0,0,2020-02-25
"Sudeste","ES",0,0,0,0,2020-02-26
"Sudeste","ES",0,0,0,0,2020-02-27
"Sudeste","ES",0,0,0,0,2020-02-28
"Sudeste","ES",0,0,0,0,2020-02-29
"Sudeste","ES",0,0,0,0,2020-03-01
"Sudeste","ES",0,0,0,0,2020-03-02
"Sudeste","ES",0,0,0,0,2020-03-03
"Sudeste","ES",0,0,0,0,2020-03-04
"Sudeste","ES",0,0,0,0,2020-03-05
"Sudeste","ES",0,0,0,0,2020-03-06
"Sudeste","ES",0,0,0,0,2020-03-07
"Sudeste","ES",1,1,0,0,2020-03-08
"Sudeste","ES",0,1,0,0,2020-03-09
"Sudeste","ES",0,1,0,0,2020-03-10
"Sudeste","ES",0,1,0,0,2020-03-11
"Sudeste","ES",0,1,0,0,2020-03-12
"Sudeste","ES",0,1,0,0,2020-03-13
"Sudeste","ES",0,1,0,0,2020-03-14
"Sudeste","ES",0,1,0,0,2020-03-15
"Sudeste","ES",0,1,0,0,2020-03-16
"Sudeste","ES",0,1,0,0,2020-03-17
"Sudeste","ES",0,1,0,0,2020-03-18
"Sudeste","ES",0,1,0,0,2020-03-19
"Sudeste","ES",8,9,0,0,2020-03-20
"Sudeste","ES",2,11,0,0,2020-03-21
"Sudeste","ES",2,13,0,0,2020-03-22
"Sudeste","ES",13,26,0,0,2020-03-23
"Sudeste","ES",0,26,0,0,2020-03-24
"Sudeste","ES",3,29,0,0,2020-03-25
"Sudeste","ES",4,33,0,0,2020-03-26
"Sudeste","ES",6,39,0,0,2020-03-27
"Sudeste","ES",0,39,0,0,2020-03-28
"Sudeste","ES",8,47,0,0,2020-03-29
"Sudeste","ES",6,53,0,0,2020-03-30
"Sudeste","ES",7,60,0,0,2020-03-31
"Sudeste","ES",12,72,0,0,2020-04-01
"Sudeste","ES",12,84,0,0,2020-04-02
"Sudeste","ES",12,96,0,0,2020-04-03
"Sudeste","ES",24,120,1,1,2020-04-04
"Sudeste","ES",19,139,3,4,2020-04-05
"Sudeste","ES",14,153,1,5,2020-04-06
"Sudeste","ES",13,166,1,6,2020-04-07
"Sudeste","ES",28,194,0,6,2020-04-08
"Sudeste","RJ",0,0,0,0,2020-02-01
"Sudeste","RJ",0,0,0,0,2020-02-02
"Sudeste","RJ",0,0,0,0,2020-02-03
"Sudeste","RJ",0,0,0,0,2020-02-04
"Sudeste","RJ",0,0,0,0,2020-02-05
"Sudeste","RJ",0,0,0,0,2020-02-06
"Sudeste","RJ",0,0,0,0,2020-02-07
"Sudeste","RJ",0,0,0,0,2020-02-08
"Sudeste","RJ",0,0,0,0,2020-02-09
"Sudeste","RJ",0,0,0,0,2020-02-10
"Sudeste","RJ",0,0,0,0,2020-02-11
"Sudeste","RJ",0,0,0,0,2020-02-12
"Sudeste","RJ",0,0,0,0,2020-02-13
"Sudeste","RJ",0,0,0,0,2020-02-14
"Sudeste","RJ",0,0,0,0,2020-02-15
"Sudeste","RJ",0,0,0,0,2020-02-16
"Sudeste","RJ",0,0,0,0,2020-02-17
"Sudeste","RJ",0,0,0,0,2020-02-18
"Sudeste","RJ",0,0,0,0,2020-02-19
"Sudeste","RJ",0,0,0,0,2020-02-20
"Sudeste","RJ",0,0,0,0,2020-02-21
"Sudeste","RJ",0,0,0,0,2020-02-22
"Sudeste","RJ",0,0,0,0,2020-02-23
"Sudeste","RJ",0,0,0,0,2020-02-24
"Sudeste","RJ",0,0,0,0,2020-02-25
"Sudeste","RJ",0,0,0,0,2020-02-26
"Sudeste","RJ",0,0,0,0,2020-02-27
"Sudeste","RJ",0,0,0,0,2020-02-28
"Sudeste","RJ",0,0,0,0,2020-02-29
"Sudeste","RJ",0,0,0,0,2020-03-01
"Sudeste","RJ",0,0,0,0,2020-03-02
"Sudeste","RJ",0,0,0,0,2020-03-03
"Sudeste","RJ",0,0,0,0,2020-03-04
"Sudeste","RJ",0,0,0,0,2020-03-05
"Sudeste","RJ",0,0,0,0,2020-03-06
"Sudeste","RJ",1,1,0,0,2020-03-07
"Sudeste","RJ",0,1,0,0,2020-03-08
"Sudeste","RJ",1,2,0,0,2020-03-09
"Sudeste","RJ",1,3,0,0,2020-03-10
"Sudeste","RJ",0,3,0,0,2020-03-11
"Sudeste","RJ",5,8,0,0,2020-03-12
"Sudeste","RJ",5,13,0,0,2020-03-13
"Sudeste","RJ",3,16,0,0,2020-03-14
"Sudeste","RJ",0,16,0,0,2020-03-15
"Sudeste","RJ",6,22,0,0,2020-03-16
"Sudeste","RJ",2,24,0,0,2020-03-17
"Sudeste","RJ",7,31,0,0,2020-03-18
"Sudeste","RJ",2,33,0,0,2020-03-19
"Sudeste","RJ",12,45,0,0,2020-03-20
"Sudeste","RJ",20,65,2,2,2020-03-21
"Sudeste","RJ",44,109,0,2,2020-03-22
"Sudeste","RJ",10,119,1,3,2020-03-23
"Sudeste","RJ",67,186,0,3,2020-03-24
"Sudeste","RJ",47,233,1,4,2020-03-25
"Sudeste","RJ",72,305,2,6,2020-03-26
"Sudeste","RJ",65,370,0,6,2020-03-27
"Sudeste","RJ",51,421,3,9,2020-03-28
"Sudeste","RJ",72,493,1,10,2020-03-29
"Sudeste","RJ",65,558,3,13,2020-03-30
"Sudeste","RJ",42,600,4,17,2020-03-31
"Sudeste","RJ",57,657,1,18,2020-04-01
"Sudeste","RJ",51,708,5,23,2020-04-02
"Sudeste","RJ",124,832,5,28,2020-04-03
"Sudeste","RJ",160,992,13,41,2020-04-04
"Sudeste","RJ",82,1074,6,47,2020-04-05
"Sudeste","RJ",172,1246,11,58,2020-04-06
"Sudeste","RJ",148,1394,6,64,2020-04-07
"Sudeste","RJ",67,1461,7,71,2020-04-08
"Sudeste","SP",0,0,0,0,2020-02-01
"Sudeste","SP",0,0,0,0,2020-02-02
"Sudeste","SP",0,0,0,0,2020-02-03
"Sudeste","SP",0,0,0,0,2020-02-04
"Sudeste","SP",0,0,0,0,2020-02-05
"Sudeste","SP",0,0,0,0,2020-02-06
"Sudeste","SP",0,0,0,0,2020-02-07
"Sudeste","SP",0,0,0,0,2020-02-08
"Sudeste","SP",0,0,0,0,2020-02-09
"Sudeste","SP",0,0,0,0,2020-02-10
"Sudeste","SP",0,0,0,0,2020-02-11
"Sudeste","SP",0,0,0,0,2020-02-12
"Sudeste","SP",0,0,0,0,2020-02-13
"Sudeste","SP",0,0,0,0,2020-02-14
"Sudeste","SP",0,0,0,0,2020-02-15
"Sudeste","SP",0,0,0,0,2020-02-16
"Sudeste","SP",0,0,0,0,2020-02-17
"Sudeste","SP",0,0,0,0,2020-02-18
"Sudeste","SP",0,0,0,0,2020-02-19
"Sudeste","SP",0,0,0,0,2020-02-20
"Sudeste","SP",0,0,0,0,2020-02-21
"Sudeste","SP",0,0,0,0,2020-02-22
"Sudeste","SP",0,0,0,0,2020-02-23
"Sudeste","SP",0,0,0,0,2020-02-24
"Sudeste","SP",0,0,0,0,2020-02-25
"Sudeste","SP",0,0,0,0,2020-02-26
"Sudeste","SP",0,0,0,0,2020-02-27
"Sudeste","SP",1,1,0,0,2020-02-28
"Sudeste","SP",0,1,0,0,2020-02-29
"Sudeste","SP",0,1,0,0,2020-03-01
"Sudeste","SP",1,2,0,0,2020-03-02
"Sudeste","SP",0,2,0,0,2020-03-03
"Sudeste","SP",0,2,0,0,2020-03-04
"Sudeste","SP",0,2,0,0,2020-03-05
"Sudeste","SP",1,3,0,0,2020-03-06
"Sudeste","SP",3,6,0,0,2020-03-07
"Sudeste","SP",4,10,0,0,2020-03-08
"Sudeste","SP",3,13,0,0,2020-03-09
"Sudeste","SP",3,16,0,0,2020-03-10
"Sudeste","SP",0,16,0,0,2020-03-11
"Sudeste","SP",3,19,0,0,2020-03-12
"Sudeste","SP",11,30,0,0,2020-03-13
"Sudeste","SP",12,42,0,0,2020-03-14
"Sudeste","SP",14,56,0,0,2020-03-15
"Sudeste","SP",9,65,0,0,2020-03-16
"Sudeste","SP",71,136,0,0,2020-03-17
"Sudeste","SP",16,152,0,0,2020-03-18
"Sudeste","SP",12,164,1,1,2020-03-19
"Sudeste","SP",76,240,3,4,2020-03-20
"Sudeste","SP",46,286,0,4,2020-03-21
"Sudeste","SP",110,396,5,9,2020-03-22
"Sudeste","SP",63,459,6,15,2020-03-23
"Sudeste","SP",172,631,7,22,2020-03-24
"Sudeste","SP",114,745,8,30,2020-03-25
"Sudeste","SP",65,810,10,40,2020-03-26
"Sudeste","SP",52,862,8,48,2020-03-27
"Sudeste","SP",190,1052,10,58,2020-03-28
"Sudeste","SP",171,1223,10,68,2020-03-29
"Sudeste","SP",183,1406,16,84,2020-03-30
"Sudeste","SP",45,1451,14,98,2020-03-31
"Sudeste","SP",66,1517,15,113,2020-04-01
"Sudeste","SP",822,2339,23,136,2020-04-02
"Sudeste","SP",642,2981,28,164,2020-04-03
"Sudeste","SP",525,3506,24,188,2020-04-04
"Sudeste","SP",542,4048,31,219,2020-04-05
"Sudeste","SP",418,4466,41,260,2020-04-06
"Sudeste","SP",154,4620,15,275,2020-04-07
"Sudeste","SP",246,4866,29,304,2020-04-08
"Sul","PR",0,0,0,0,2020-02-01
"Sul","PR",0,0,0,0,2020-02-02
"Sul","PR",0,0,0,0,2020-02-03
"Sul","PR",0,0,0,0,2020-02-04
"Sul","PR",0,0,0,0,2020-02-05
"Sul","PR",0,0,0,0,2020-02-06
"Sul","PR",0,0,0,0,2020-02-07
"Sul","PR",0,0,0,0,2020-02-08
"Sul","PR",0,0,0,0,2020-02-09
"Sul","PR",0,0,0,0,2020-02-10
"Sul","PR",0,0,0,0,2020-02-11
"Sul","PR",0,0,0,0,2020-02-12
"Sul","PR",0,0,0,0,2020-02-13
"Sul","PR",0,0,0,0,2020-02-14
"Sul","PR",0,0,0,0,2020-02-15
"Sul","PR",0,0,0,0,2020-02-16
"Sul","PR",0,0,0,0,2020-02-17
"Sul","PR",0,0,0,0,2020-02-18
"Sul","PR",0,0,0,0,2020-02-19
"Sul","PR",0,0,0,0,2020-02-20
"Sul","PR",0,0,0,0,2020-02-21
"Sul","PR",0,0,0,0,2020-02-22
"Sul","PR",0,0,0,0,2020-02-23
"Sul","PR",0,0,0,0,2020-02-24
"Sul","PR",0,0,0,0,2020-02-25
"Sul","PR",0,0,0,0,2020-02-26
"Sul","PR",0,0,0,0,2020-02-27
"Sul","PR",0,0,0,0,2020-02-28
"Sul","PR",0,0,0,0,2020-02-29
"Sul","PR",0,0,0,0,2020-03-01
"Sul","PR",0,0,0,0,2020-03-02
"Sul","PR",0,0,0,0,2020-03-03
"Sul","PR",0,0,0,0,2020-03-04
"Sul","PR",0,0,0,0,2020-03-05
"Sul","PR",0,0,0,0,2020-03-06
"Sul","PR",0,0,0,0,2020-03-07
"Sul","PR",0,0,0,0,2020-03-08
"Sul","PR",0,0,0,0,2020-03-09
"Sul","PR",0,0,0,0,2020-03-10
"Sul","PR",0,0,0,0,2020-03-11
"Sul","PR",0,0,0,0,2020-03-12
"Sul","PR",0,0,0,0,2020-03-13
"Sul","PR",6,6,0,0,2020-03-14
"Sul","PR",0,6,0,0,2020-03-15
"Sul","PR",0,6,0,0,2020-03-16
"Sul","PR",0,6,0,0,2020-03-17
"Sul","PR",0,6,0,0,2020-03-18
"Sul","PR",0,6,0,0,2020-03-19
"Sul","PR",7,13,0,0,2020-03-20
"Sul","PR",10,23,0,0,2020-03-21
"Sul","PR",9,32,0,0,2020-03-22
"Sul","PR",11,43,0,0,2020-03-23
"Sul","PR",7,50,0,0,2020-03-24
"Sul","PR",6,56,0,0,2020-03-25
"Sul","PR",9,65,0,0,2020-03-26
"Sul","PR",16,81,0,0,2020-03-27
"Sul","PR",21,102,0,0,2020-03-28
"Sul","PR",17,119,2,2,2020-03-29
"Sul","PR",14,133,0,2,2020-03-30
"Sul","PR",15,148,0,2,2020-03-31
"Sul","PR",7,155,1,3,2020-04-01
"Sul","PR",24,179,0,3,2020-04-02
"Sul","PR",45,224,0,3,2020-04-03
"Sul","PR",28,252,1,4,2020-04-04
"Sul","PR",49,301,0,4,2020-04-05
"Sul","PR",94,395,2,6,2020-04-06
"Sul","PR",43,438,3,9,2020-04-07
"Sul","PR",20,458,2,11,2020-04-08
"Sul","SC",0,0,0,0,2020-02-01
"Sul","SC",0,0,0,0,2020-02-02
"Sul","SC",0,0,0,0,2020-02-03
"Sul","SC",0,0,0,0,2020-02-04
"Sul","SC",0,0,0,0,2020-02-05
"Sul","SC",0,0,0,0,2020-02-06
"Sul","SC",0,0,0,0,2020-02-07
"Sul","SC",0,0,0,0,2020-02-08
"Sul","SC",0,0,0,0,2020-02-09
"Sul","SC",0,0,0,0,2020-02-10
"Sul","SC",0,0,0,0,2020-02-11
"Sul","SC",0,0,0,0,2020-02-12
"Sul","SC",0,0,0,0,2020-02-13
"Sul","SC",0,0,0,0,2020-02-14
"Sul","SC",0,0,0,0,2020-02-15
"Sul","SC",0,0,0,0,2020-02-16
"Sul","SC",0,0,0,0,2020-02-17
"Sul","SC",0,0,0,0,2020-02-18
"Sul","SC",0,0,0,0,2020-02-19
"Sul","SC",0,0,0,0,2020-02-20
"Sul","SC",0,0,0,0,2020-02-21
"Sul","SC",0,0,0,0,2020-02-22
"Sul","SC",0,0,0,0,2020-02-23
"Sul","SC",0,0,0,0,2020-02-24
"Sul","SC",0,0,0,0,2020-02-25
"Sul","SC",0,0,0,0,2020-02-26
"Sul","SC",0,0,0,0,2020-02-27
"Sul","SC",0,0,0,0,2020-02-28
"Sul","SC",0,0,0,0,2020-02-29
"Sul","SC",0,0,0,0,2020-03-01
"Sul","SC",0,0,0,0,2020-03-02
"Sul","SC",0,0,0,0,2020-03-03
"Sul","SC",0,0,0,0,2020-03-04
"Sul","SC",0,0,0,0,2020-03-05
"Sul","SC",0,0,0,0,2020-03-06
"Sul","SC",0,0,0,0,2020-03-07
"Sul","SC",0,0,0,0,2020-03-08
"Sul","SC",0,0,0,0,2020-03-09
"Sul","SC",0,0,0,0,2020-03-10
"Sul","SC",0,0,0,0,2020-03-11
"Sul","SC",0,0,0,0,2020-03-12
"Sul","SC",0,0,0,0,2020-03-13
"Sul","SC",0,0,0,0,2020-03-14
"Sul","SC",2,2,0,0,2020-03-15
"Sul","SC",2,4,0,0,2020-03-16
"Sul","SC",2,6,0,0,2020-03-17
"Sul","SC",1,7,0,0,2020-03-18
"Sul","SC",0,7,0,0,2020-03-19
"Sul","SC",3,10,0,0,2020-03-20
"Sul","SC",10,20,0,0,2020-03-21
"Sul","SC",1,21,0,0,2020-03-22
"Sul","SC",30,51,0,0,2020-03-23
"Sul","SC",6,57,0,0,2020-03-24
"Sul","SC",11,68,0,0,2020-03-25
"Sul","SC",39,107,0,0,2020-03-26
"Sul","SC",2,109,0,0,2020-03-27
"Sul","SC",13,122,1,1,2020-03-28
"Sul","SC",27,149,0,1,2020-03-29
"Sul","SC",35,184,0,1,2020-03-30
"Sul","SC",10,194,0,1,2020-03-31
"Sul","SC",3,197,0,1,2020-04-01
"Sul","SC",22,219,1,2,2020-04-02
"Sul","SC",16,235,0,2,2020-04-03
"Sul","SC",12,247,0,2,2020-04-04
"Sul","SC",34,281,3,5,2020-04-05
"Sul","SC",53,334,0,5,2020-04-06
"Sul","SC",23,357,5,10,2020-04-07
"Sul","SC",22,379,0,10,2020-04-08
"Sul","RS",0,0,0,0,2020-02-01
"Sul","RS",0,0,0,0,2020-02-02
"Sul","RS",0,0,0,0,2020-02-03
"Sul","RS",0,0,0,0,2020-02-04
"Sul","RS",0,0,0,0,2020-02-05
"Sul","RS",0,0,0,0,2020-02-06
"Sul","RS",0,0,0,0,2020-02-07
"Sul","RS",0,0,0,0,2020-02-08
"Sul","RS",0,0,0,0,2020-02-09
"Sul","RS",0,0,0,0,2020-02-10
"Sul","RS",0,0,0,0,2020-02-11
"Sul","RS",0,0,0,0,2020-02-12
"Sul","RS",0,0,0,0,2020-02-13
"Sul","RS",0,0,0,0,2020-02-14
"Sul","RS",0,0,0,0,2020-02-15
"Sul","RS",0,0,0,0,2020-02-16
"Sul","RS",0,0,0,0,2020-02-17
"Sul","RS",0,0,0,0,2020-02-18
"Sul","RS",0,0,0,0,2020-02-19
"Sul","RS",0,0,0,0,2020-02-20
"Sul","RS",0,0,0,0,2020-02-21
"Sul","RS",0,0,0,0,2020-02-22
"Sul","RS",0,0,0,0,2020-02-23
"Sul","RS",0,0,0,0,2020-02-24
"Sul","RS",0,0,0,0,2020-02-25
"Sul","RS",0,0,0,0,2020-02-26
"Sul","RS",0,0,0,0,2020-02-27
"Sul","RS",0,0,0,0,2020-02-28
"Sul","RS",0,0,0,0,2020-02-29
"Sul","RS",0,0,0,0,2020-03-01
"Sul","RS",0,0,0,0,2020-03-02
"Sul","RS",0,0,0,0,2020-03-03
"Sul","RS",0,0,0,0,2020-03-04
"Sul","RS",0,0,0,0,2020-03-05
"Sul","RS",0,0,0,0,2020-03-06
"Sul","RS",0,0,0,0,2020-03-07
"Sul","RS",0,0,0,0,2020-03-08
"Sul","RS",0,0,0,0,2020-03-09
"Sul","RS",0,0,0,0,2020-03-10
"Sul","RS",0,0,0,0,2020-03-11
"Sul","RS",1,1,0,0,2020-03-12
"Sul","RS",1,2,0,0,2020-03-13
"Sul","RS",2,4,0,0,2020-03-14
"Sul","RS",0,4,0,0,2020-03-15
"Sul","RS",2,6,0,0,2020-03-16
"Sul","RS",0,6,0,0,2020-03-17
"Sul","RS",0,6,0,0,2020-03-18
"Sul","RS",4,10,0,0,2020-03-19
"Sul","RS",9,19,0,0,2020-03-20
"Sul","RS",9,28,0,0,2020-03-21
"Sul","RS",9,37,0,0,2020-03-22
"Sul","RS",23,60,0,0,2020-03-23
"Sul","RS",12,72,0,0,2020-03-24
"Sul","RS",14,86,0,0,2020-03-25
"Sul","RS",12,98,0,0,2020-03-26
"Sul","RS",25,123,1,1,2020-03-27
"Sul","RS",45,168,0,1,2020-03-28
"Sul","RS",27,195,1,2,2020-03-29
"Sul","RS",2,197,0,2,2020-03-30
"Sul","RS",29,226,0,2,2020-03-31
"Sul","RS",15,241,1,3,2020-04-01
"Sul","RS",33,274,1,4,2020-04-02
"Sul","RS",32,306,0,4,2020-04-03
"Sul","RS",28,334,1,5,2020-04-04
"Sul","RS",62,396,0,5,2020-04-05
"Sul","RS",14,410,1,6,2020-04-06
"Sul","RS",8,418,1,7,2020-04-07
"Sul","RS",63,481,0,7,2020-04-08
"Centro-Oeste","MS",0,0,0,0,2020-02-01
"Centro-Oeste","MS",0,0,0,0,2020-02-02
"Centro-Oeste","MS",0,0,0,0,2020-02-03
"Centro-Oeste","MS",0,0,0,0,2020-02-04
"Centro-Oeste","MS",0,0,0,0,2020-02-05
"Centro-Oeste","MS",0,0,0,0,2020-02-06
"Centro-Oeste","MS",0,0,0,0,2020-02-07
"Centro-Oeste","MS",0,0,0,0,2020-02-08
"Centro-Oeste","MS",0,0,0,0,2020-02-09
"Centro-Oeste","MS",0,0,0,0,2020-02-10
"Centro-Oeste","MS",0,0,0,0,2020-02-11
"Centro-Oeste","MS",0,0,0,0,2020-02-12
"Centro-Oeste","MS",0,0,0,0,2020-02-13
"Centro-Oeste","MS",0,0,0,0,2020-02-14
"Centro-Oeste","MS",0,0,0,0,2020-02-15
"Centro-Oeste","MS",0,0,0,0,2020-02-16
"Centro-Oeste","MS",0,0,0,0,2020-02-17
"Centro-Oeste","MS",0,0,0,0,2020-02-18
"Centro-Oeste","MS",0,0,0,0,2020-02-19
"Centro-Oeste","MS",0,0,0,0,2020-02-20
"Centro-Oeste","MS",0,0,0,0,2020-02-21
"Centro-Oeste","MS",0,0,0,0,2020-02-22
"Centro-Oeste","MS",0,0,0,0,2020-02-23
"Centro-Oeste","MS",0,0,0,0,2020-02-24
"Centro-Oeste","MS",0,0,0,0,2020-02-25
"Centro-Oeste","MS",0,0,0,0,2020-02-26
"Centro-Oeste","MS",0,0,0,0,2020-02-27
"Centro-Oeste","MS",0,0,0,0,2020-02-28
"Centro-Oeste","MS",0,0,0,0,2020-02-29
"Centro-Oeste","MS",0,0,0,0,2020-03-01
"Centro-Oeste","MS",0,0,0,0,2020-03-02
"Centro-Oeste","MS",0,0,0,0,2020-03-03
"Centro-Oeste","MS",0,0,0,0,2020-03-04
"Centro-Oeste","MS",0,0,0,0,2020-03-05
"Centro-Oeste","MS",0,0,0,0,2020-03-06
"Centro-Oeste","MS",0,0,0,0,2020-03-07
"Centro-Oeste","MS",0,0,0,0,2020-03-08
"Centro-Oeste","MS",0,0,0,0,2020-03-09
"Centro-Oeste","MS",0,0,0,0,2020-03-10
"Centro-Oeste","MS",0,0,0,0,2020-03-11
"Centro-Oeste","MS",0,0,0,0,2020-03-12
"Centro-Oeste","MS",0,0,0,0,2020-03-13
"Centro-Oeste","MS",0,0,0,0,2020-03-14
"Centro-Oeste","MS",0,0,0,0,2020-03-15
"Centro-Oeste","MS",0,0,0,0,2020-03-16
"Centro-Oeste","MS",0,0,0,0,2020-03-17
"Centro-Oeste","MS",2,2,0,0,2020-03-18
"Centro-Oeste","MS",2,4,0,0,2020-03-19
"Centro-Oeste","MS",3,7,0,0,2020-03-20
"Centro-Oeste","MS",0,7,0,0,2020-03-21
"Centro-Oeste","MS",2,9,0,0,2020-03-22
"Centro-Oeste","MS",7,16,0,0,2020-03-23
"Centro-Oeste","MS",5,21,0,0,2020-03-24
"Centro-Oeste","MS",0,21,0,0,2020-03-25
"Centro-Oeste","MS",2,23,0,0,2020-03-26
"Centro-Oeste","MS",1,24,0,0,2020-03-27
"Centro-Oeste","MS",1,25,0,0,2020-03-28
"Centro-Oeste","MS",3,28,0,0,2020-03-29
"Centro-Oeste","MS",3,31,0,0,2020-03-30
"Centro-Oeste","MS",5,36,0,0,2020-03-31
"Centro-Oeste","MS",8,44,0,0,2020-04-01
"Centro-Oeste","MS",4,48,1,1,2020-04-02
"Centro-Oeste","MS",3,51,0,1,2020-04-03
"Centro-Oeste","MS",2,53,0,1,2020-04-04
"Centro-Oeste","MS",7,60,0,1,2020-04-05
"Centro-Oeste","MS",2,62,0,1,2020-04-06
"Centro-Oeste","MS",3,65,0,1,2020-04-07
"Centro-Oeste","MS",1,66,0,1,2020-04-08
"Centro-Oeste","MT",0,0,0,0,2020-02-01
"Centro-Oeste","MT",0,0,0,0,2020-02-02
"Centro-Oeste","MT",0,0,0,0,2020-02-03
"Centro-Oeste","MT",0,0,0,0,2020-02-04
"Centro-Oeste","MT",0,0,0,0,2020-02-05
"Centro-Oeste","MT",0,0,0,0,2020-02-06
"Centro-Oeste","MT",0,0,0,0,2020-02-07
"Centro-Oeste","MT",0,0,0,0,2020-02-08
"Centro-Oeste","MT",0,0,0,0,2020-02-09
"Centro-Oeste","MT",0,0,0,0,2020-02-10
"Centro-Oeste","MT",0,0,0,0,2020-02-11
"Centro-Oeste","MT",0,0,0,0,2020-02-12
"Centro-Oeste","MT",0,0,0,0,2020-02-13
"Centro-Oeste","MT",0,0,0,0,2020-02-14
"Centro-Oeste","MT",0,0,0,0,2020-02-15
"Centro-Oeste","MT",0,0,0,0,2020-02-16
"Centro-Oeste","MT",0,0,0,0,2020-02-17
"Centro-Oeste","MT",0,0,0,0,2020-02-18
"Centro-Oeste","MT",0,0,0,0,2020-02-19
"Centro-Oeste","MT",0,0,0,0,2020-02-20
"Centro-Oeste","MT",0,0,0,0,2020-02-21
"Centro-Oeste","MT",0,0,0,0,2020-02-22
"Centro-Oeste","MT",0,0,0,0,2020-02-23
"Centro-Oeste","MT",0,0,0,0,2020-02-24
"Centro-Oeste","MT",0,0,0,0,2020-02-25
"Centro-Oeste","MT",0,0,0,0,2020-02-26
"Centro-Oeste","MT",0,0,0,0,2020-02-27
"Centro-Oeste","MT",0,0,0,0,2020-02-28
"Centro-Oeste","MT",0,0,0,0,2020-02-29
"Centro-Oeste","MT",0,0,0,0,2020-03-01
"Centro-Oeste","MT",0,0,0,0,2020-03-02
"Centro-Oeste","MT",0,0,0,0,2020-03-03
"Centro-Oeste","MT",0,0,0,0,2020-03-04
"Centro-Oeste","MT",0,0,0,0,2020-03-05
"Centro-Oeste","MT",0,0,0,0,2020-03-06
"Centro-Oeste","MT",0,0,0,0,2020-03-07
"Centro-Oeste","MT",0,0,0,0,2020-03-08
"Centro-Oeste","MT",0,0,0,0,2020-03-09
"Centro-Oeste","MT",0,0,0,0,2020-03-10
"Centro-Oeste","MT",0,0,0,0,2020-03-11
"Centro-Oeste","MT",0,0,0,0,2020-03-12
"Centro-Oeste","MT",0,0,0,0,2020-03-13
"Centro-Oeste","MT",0,0,0,0,2020-03-14
"Centro-Oeste","MT",0,0,0,0,2020-03-15
"Centro-Oeste","MT",0,0,0,0,2020-03-16
"Centro-Oeste","MT",0,0,0,0,2020-03-17
"Centro-Oeste","MT",0,0,0,0,2020-03-18
"Centro-Oeste","MT",0,0,0,0,2020-03-19
"Centro-Oeste","MT",0,0,0,0,2020-03-20
"Centro-Oeste","MT",0,0,0,0,2020-03-21
"Centro-Oeste","MT",1,1,0,0,2020-03-22
"Centro-Oeste","MT",1,2,0,0,2020-03-23
"Centro-Oeste","MT",0,2,0,0,2020-03-24
"Centro-Oeste","MT",0,2,0,0,2020-03-25
"Centro-Oeste","MT",5,7,0,0,2020-03-26
"Centro-Oeste","MT",1,8,0,0,2020-03-27
"Centro-Oeste","MT",3,11,0,0,2020-03-28
"Centro-Oeste","MT",0,11,0,0,2020-03-29
"Centro-Oeste","MT",2,13,0,0,2020-03-30
"Centro-Oeste","MT",3,16,0,0,2020-03-31
"Centro-Oeste","MT",2,18,0,0,2020-04-01
"Centro-Oeste","MT",7,25,0,0,2020-04-02
"Centro-Oeste","MT",2,27,0,0,2020-04-03
"Centro-Oeste","MT",9,36,0,0,2020-04-04
"Centro-Oeste","MT",8,44,1,1,2020-04-05
"Centro-Oeste","MT",12,56,0,1,2020-04-06
"Centro-Oeste","MT",4,60,0,1,2020-04-07
"Centro-Oeste","MT",16,76,0,1,2020-04-08
"Centro-Oeste","GO",0,0,0,0,2020-02-01
"Centro-Oeste","GO",0,0,0,0,2020-02-02
"Centro-Oeste","GO",0,0,0,0,2020-02-03
"Centro-Oeste","GO",0,0,0,0,2020-02-04
"Centro-Oeste","GO",0,0,0,0,2020-02-05
"Centro-Oeste","GO",0,0,0,0,2020-02-06
